"202101","G23851","","01171012300","20171012300","02","    44.1","02503","Contango Operators, Inc.","       33943","        3624","       14537","           0","","       23030"
"202101","G24730","","01170230500","20170230500","02","       0","03295","Fieldwood Energy LLC","         246","          48","           0","           0","","         294"
"202101","G24870","","01177062608","2017706260A","02","      34","02970","Castex Offshore, Inc.","           0","           0","           0","           0","","           0"
"202101","G24910","","01171132800","20171132000","01","      54","02628","Arena Offshore, LP","           0","           0","           0","           0","","           0"
"202101","G24990","","01608103650","20608103650","01","    35.9","01284","W & T Offshore, Inc.","          67","        9156","        9173","           0","","          50"
"202101","G25524","","01170230450","20170230450","02","       0","03295","Fieldwood Energy LLC","         881","           0","           0","           0","","         881"
"202101","G26074","","01177122950","20177122950","01","    29.5","01284","W & T Offshore, Inc.","           0","         170","         168","           0","","           2"
"202101","G27070","","01171132800","21171132800","01","    53.3","03295","Fieldwood Energy LLC","       12658","       32007","       26054","           0","","       18611"
"202101","G27509","","01170230450","20170230450","02","       0","02970","Castex Offshore, Inc.","       10646","           0","           0","           0","","       10646"
"202101","G27988","","01608103650","20608103650","01","    35.9","00730","Walter Oil & Gas Corporation","         127","       16971","       17004","           0","","          94"
"202101","G31369","","01171012300","20171012300","01","    44.1","02628","Arena Offshore, LP","        1051","           0","        1051","           0","","           0"
"202101","G32268","","01177295110","01177295110","02","       0","03295","Fieldwood Energy LLC","          62","           0","           0","           0","","          62"
"202101","G32744","","01423210051","20170230510","02","      45","01284","W & T Offshore, Inc.","          92","           0","           0","           0","","          92"
"202101","G33088","","01171012500","20177062959","01","    25.9","03026","EnVen Energy Ventures, LLC","           0","          29","          29","           0","","           0"
"202101","G33636","","01171132000","20171132000","01","    38.8","02628","Arena Offshore, LP","        4112","       55187","       56178","           0","","        3121"
"202101","G34033","","01170230811","20170230811","01","    42.3","02628","Arena Offshore, LP","         378","           0","           0","          82","42","         460"
"202101","","754303001","01170230811","20170230811","01","      40","00059","Hess Corporation","           0","          10","           0","           0","","          10"
"202101","","754306006","01608128271","20608128271","01","    32.1","00689","Shell Offshore Inc.","      224649","     1106261","       79865","     -785412","09","      465633"
"202101","","754306012","01608128270","20608128270","01","    27.4","02647","Murphy Exploration & Production Company - USA","       49422","           0","           0","           0","","       49422"
"202101","","754306013","01608128270","20608128270","01","    27.4","02647","Murphy Exploration & Production Company - USA","       22628","      276531","           0","     -270991","09","       28168"
"202101","","754307017","01171132800","20170230811","02","      40","03619","Talos Third Coast LLC","        1233","         150","           0","           0","","        1383"
"202101","","754315006","01170754800","20170754800","01","    29.4","03368","Whitney Oil & Gas, LLC","         286","         784","         781","           1","42","         290"
"202101","","754320003","01170573602","20170573602","01","      27","03247","Talos Energy Offshore LLC","       20217","       35732","       39611","           1","42","       16339"
"202101","","754394008","01170230811","20170230811","01","      40","03295","Fieldwood Energy LLC","           0","           0","           0","          12","46","          12"
"202101","","754396015","01608103650","20608103650","01","    35.5","01284","W & T Offshore, Inc.","           0","           0","           0","           0","","           0"
"202101","","891002021","01170513800","20170513800","01","    33.8","02451","GOM Shelf LLC","        5439","       48919","       52820","          -1","42","        1537"
"202101","","891002021","01170513800","20170513800","02","    33.8","02451","GOM Shelf LLC","         779","        6514","        7188","           0","","         205"
"202101","","891002454","01170513800","20170513800","01","    33.8","02451","GOM Shelf LLC","        7363","       33477","       39788","          -1","42","        1051"
"202101","","891002454","01170513800","20170513800","02","    33.8","02451","GOM Shelf LLC","        1147","        6157","        7110","           0","","         194"
"202101","","891002454","01170513800","20170513800","01","    33.8","02451","GOM Shelf LLC","        7164","       33475","       39588","           0","","        1051"
"202101","","891002932","01170513700","20170513700","01","    27.8","03151","Cox Operating, L.L.C.","         716","       50734","       44925","           0","","        6525"
"202101","","891003444","01170513700","20170513700","01","    28.9","03151","Cox Operating, L.L.C.","        1822","       20426","       19621","           0","","        2627"
"202101","","891008640","01171012400","20171012400","02","    68.8","03520","Sanare Energy Partners, LLC","          95","           0","           1","           0","","          94"
"202101","","891008813","01171132800","21171132800","01","    55.7","02628","Arena Offshore, LP","           0","           0","           0","           0","","           0"
"202101","","891008916","01170513700","20170513700","01","    27.1","03151","Cox Operating, L.L.C.","         358","        3759","        3634","           0","","         483"
"202101","","891008927","01170230400","20170230400","01","    47.1","03151","Cox Operating, L.L.C.","          41","          32","          44","           1","42","          30"
"202101","","891011674","01170513700","20170513700","01","    26.1","03151","Cox Operating, L.L.C.","         801","        8347","        8075","           1","42","        1074"
"202101","","891011679","01170513700","20170513700","01","    27.1","03151","Cox Operating, L.L.C.","         579","        5906","        5726","           0","","         759"
"202101","","891011680","01170513700","20170513700","01","    26.3","03151","Cox Operating, L.L.C.","        2537","       25464","       24728","           2","42","        3275"
"202101","","891011687","01170754800","20170754800","01","    29.4","03368","Whitney Oil & Gas, LLC","           1","           0","           1","           0","","           0"
"202101","","891011687","01170754800","20170754800","01","    29.4","03368","Whitney Oil & Gas, LLC","           7","          10","          13","           0","","           4"
"202101","","891011687","01170754800","20170754800","01","    29.4","03368","Whitney Oil & Gas, LLC","           0","          30","          19","           0","","          11"
"202101","","891011687","01170754800","20170754800","01","    29.4","03368","Whitney Oil & Gas, LLC","         684","        1744","        1783","           0","","         645"
"202101","","891011733","01170754800","20170754800","01","    29.4","03368","Whitney Oil & Gas, LLC","           0","          19","          12","           0","","           7"
"202101","","891012327","01177215100","20177215102","01","      40","03295","Fieldwood Energy LLC","           6","           0","           6","           0","","           0"
"202101","","891012332","01177215100","20177215102","01","      40","03295","Fieldwood Energy LLC","          24","           0","          24","           0","","           0"
"202101","","891012333","01177215100","20177215102","01","      40","03295","Fieldwood Energy LLC","         135","        3464","        3450","           1","42","         150"
"202102"," 00016","","01170513700","20170513700","01","    21.4","03151","Cox Operating, L.L.C.","        1397","       11502","       10994","          -3","42","        1902"
"202102"," 00026","","01170513700","20170513700","01","    21.4","03151","Cox Operating, L.L.C.","        1001","       13333","       12130","           0","","        2204"
"202102"," 00081","","01170230450","20170230450","02","       0","03295","Fieldwood Energy LLC","         535","           0","           0","           0","","         535"
"202102"," 00196","","01171012300","20171012300","01","       0","03151","Cox Operating, L.L.C.","       40445","        5424","           0","           1","42","       45870"
"202102"," 00353","","01170754800","20170754800","01","    29.8","03368","Whitney Oil & Gas, LLC","          45","          18","          55","           0","","           8"
"202102"," 00367","","01170513700","20170513700","01","    21.4","03151","Cox Operating, L.L.C.","         218","        2099","        1969","          -1","42","         347"
"202102"," 00434","","01177112605","2017711260Y","01","       0","01284","W & T Offshore, Inc.","          50","           0","           0","           0","","          50"
"202102"," 00453","","01177112605","2017711260Y","01","       0","01284","W & T Offshore, Inc.","          13","           0","           0","           0","","          13"
"202102"," 00479","","01171012500","20171012500","02","    41.3","03295","Fieldwood Energy LLC","         660","         671","         549","           0","","         782"
"202102"," 00680","","01170230700","20170230700","01","      45","03520","Sanare Energy Partners, LLC","         288","           0","           0","           0","","         288"
"202102"," 00693","","01170754800","20170754800","01","    29.8","03368","Whitney Oil & Gas, LLC","           0","           2","           1","           0","","           1"
"202102"," 00694","","01170754800","20170754800","01","    29.8","03368","Whitney Oil & Gas, LLC","        1090","        1883","        2107","           0","","         866"
"202102"," 00697","","01170754800","20170754800","02","    29.8","03368","Whitney Oil & Gas, LLC","          25","         132","          96","           0","","          61"
