"01/31/2021","         00384",""," 03151","Cox Operating, L.L.C.","01","20177194301","","    31.7","        5361","           0","           0"
"01/31/2021","         00384",""," 03151","Cox Operating, L.L.C.","01","3017719Z008","","    1117","           0","         605","           0"
"01/31/2021","         00384",""," 03151","Cox Operating, L.L.C.","15","3017719Z008","","    1113","           0","        2688","           0"
"01/31/2021","         00384",""," 03151","Cox Operating, L.L.C.","20","","","       0","           0","       10453","           0"
"01/31/2021","         00384",""," 03151","Cox Operating, L.L.C.","25","","","       0","           0","       -2688","           0"
"01/31/2021","         00384",""," 03151","Cox Operating, L.L.C.","27","","","       0","           0","           0","       12197"
"01/31/2021","         00384",""," 03151","Cox Operating, L.L.C.","61","","","       0","           0","         481","           0"
"01/31/2021","         00384",""," 03151","Cox Operating, L.L.C.","62","","","       0","           0","         537","           0"
"01/31/2021","         00385",""," 03151","Cox Operating, L.L.C.","01","20177194301","","    31.7","       11317","           0","           0"
"01/31/2021","         00385",""," 03151","Cox Operating, L.L.C.","01","3017719Z008","","    1117","           0","        1174","           0"
"01/31/2021","         00385",""," 03151","Cox Operating, L.L.C.","15","3017719Z008","","    1113","           0","        5219","           0"
"01/31/2021","         00385",""," 03151","Cox Operating, L.L.C.","20","","","       0","           0","       20282","           0"
"01/31/2021","         00385",""," 03151","Cox Operating, L.L.C.","25","","","       0","           0","       -5219","           0"
"01/31/2021","         00385",""," 03151","Cox Operating, L.L.C.","27","","","       0","           0","           0","      192967"
"01/31/2021","         00385",""," 03151","Cox Operating, L.L.C.","61","","","       0","           0","        1791","           0"
"01/31/2021","         00385",""," 03151","Cox Operating, L.L.C.","62","","","       0","           0","         187","           0"
"01/31/2021","         00419",""," 02066","Ridgelake Energy, Inc.","01","20177112606","","    33.4","       23744","           0","           0"
"01/31/2021","         00419",""," 02066","Ridgelake Energy, Inc.","14","","","       0","           0","         286","           0"
"01/31/2021","         00419",""," 02066","Ridgelake Energy, Inc.","25","","","       0","           0","      -10440","           0"
"01/31/2021","         00419",""," 02066","Ridgelake Energy, Inc.","26","","","       0","           0","       10440","           0"
"01/31/2021","         00419",""," 02066","Ridgelake Energy, Inc.","27","","","       0","           0","           0","        3916"
"01/31/2021","         00419",""," 02066","Ridgelake Energy, Inc.","61","","","       0","           0","         394","           0"
"01/31/2021","         00420",""," 02066","Ridgelake Energy, Inc.","01","20177112606","","    33.4","        3722","           0","           0"
"01/31/2021","         00420",""," 02066","Ridgelake Energy, Inc.","20","","","       0","           0","          31","           0"
"01/31/2021","         00420",""," 02066","Ridgelake Energy, Inc.","25","","","       0","           0","       -1082","           0"
"01/31/2021","         00420",""," 02066","Ridgelake Energy, Inc.","26","","","       0","           0","        1082","           0"
"01/31/2021","         00420",""," 02066","Ridgelake Energy, Inc.","27","","","       0","           0","           0","       85447"
"01/31/2021","         00420",""," 02066","Ridgelake Energy, Inc.","61","","","       0","           0","          41","           0"
"01/31/2021","         00479",""," 03295","Fieldwood Energy LLC","01","3017101X000","","    1123","           0","         120","           0"
"01/31/2021","         00479",""," 03295","Fieldwood Energy LLC","10","","","       0","        1032","           0","           0"
"01/31/2021","         00479",""," 03295","Fieldwood Energy LLC","11","3017709XE08","0217101H001","    1093","           0","       62897","           0"
"01/31/2021","         00479",""," 03295","Fieldwood Energy LLC","13","","","       0","        -150","           0","           0"
"01/31/2021","         00479",""," 03295","Fieldwood Energy LLC","16","20171012500","","    42.1","         150","           0","           0"
"01/31/2021","         00479",""," 03295","Fieldwood Energy LLC","20","","","       0","           0","        3179","           0"
"01/31/2021","         00479",""," 03295","Fieldwood Energy LLC","27","","","       0","           0","           0","         154"
"01/31/2021","         00479",""," 03295","Fieldwood Energy LLC","62","","","       0","           0","          17","           0"
"01/31/2021","         00680",""," 03520","Sanare Energy Partners, LLC","01","3017023G000","","    1065","           0","        9292","           0"
"01/31/2021","         00680",""," 03520","Sanare Energy Partners, LLC","20","","","       0","           0","        3098","           0"
"01/31/2021","         00694",""," 03368","Whitney Oil & Gas, LLC","01","3017075E000","","    1090","           0","         183","           0"
"01/31/2021","         00694",""," 03368","Whitney Oil & Gas, LLC","10","","","       0","        2944","           0","           0"
"01/31/2021","         00694",""," 03368","Whitney Oil & Gas, LLC","15","3017075E000","","    1196","           0","       26908","           0"
"01/31/2021","         00694",""," 03368","Whitney Oil & Gas, LLC","20","","","       0","           0","        4201","           0"
"01/31/2021","         00694",""," 03368","Whitney Oil & Gas, LLC","25","","","       0","           0","      -26908","           0"
"01/31/2021","         00694",""," 03368","Whitney Oil & Gas, LLC","27","","","       0","           0","           0","       85061"
"01/31/2021","         00694",""," 03368","Whitney Oil & Gas, LLC","61","","","       0","           0","          44","           0"
"01/31/2021","         00694",""," 03368","Whitney Oil & Gas, LLC","62","","","       0","           0","          13","           0"
"01/31/2021","         00697",""," 03368","Whitney Oil & Gas, LLC","01","3017075E000","","    1090","           0","           6","           0"
"01/31/2021","         00697",""," 03368","Whitney Oil & Gas, LLC","10","","","       0","          68","           0","           0"
